Year,Reference Code,Title in English,Title in Traditional Chinese,Title in Simplified Chinese,Organizations concerned,Declared on,Completed on,File Path (English),File Path (Traditional Chinese),File Path (Simplified Chinese),Report Type,ChineseSpecificDITerm,Google Drive Link (EN),Google Drive Link (TC),Google Drive Link (SC)
2010/11,OMB/DI/194,Management of Non-Emergency Ambulance Transfer Service by Hospital Authority,醫院管理局非緊急救護車載送服務的管理,,HA,2009-09-28,2010-12-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_194_Full Report_HA_EN_Management_of_Non-Emergency_Ambulance_Transfer_Service_by_Hospital_Authority.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_HA_TC_醫院管理局非緊急救護車載送服務的管理.pdf,,DI,主動調查,https://drive.google.com/file/d/15s3CSqHkn2ADQWj2O_n5Q7vqKHVG2Wxy/view?usp=drivesdk,https://drive.google.com/file/d/1efxpgvVutfFULkUiuo4Y-CMhXeIPJYBF/view?usp=drivesdk,
2010/11,,,主動調查：特殊教育服務、違例駕駛記分制度、政府土地撥出及監管,,"EDB,HKPF,LandsD,SWD,TD",,2010-09-09,,www.ombudsman.gov.hk/sc/ombudsnews/申訴專員公署_摘要_TC_主動調查：特殊教育服務、違例駕駛記分制度、政府土地撥出及監管.pdf,,DI,主動調查,,https://drive.google.com/file/d/1LkQBSSyRWjpS7v9j6lej0FGLqECYTHT1/view?usp=drivesdk,
2010/11,OMB/DI/184,Allocation and Monitoring of Government Land,政府土地的撥出及監管,,"EDB,LandsD",2009-06,2010-09-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_184_Full Report_EDB_EN_Allocation_and_Monitoring_of_Government_Land.pdf,"ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_EDB,LandsD_TC_政府土地的撥出及監管.pdf",,DI,主動調查,https://drive.google.com/file/d/1tzpVKHXr5p9yT9vbFBlWBB7cBhr6dF1k/view?usp=drivesdk,https://drive.google.com/file/d/15T-_LaI2vF3scrgtVCU9Bo3TLPicGHSJ/view?usp=drivesdk,
2010/11,OMB/DI/183,Driving-Offence Points System,違例駕駛記分制度,,"TD,HKPF",2009-03-19,2010-09-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_183_Full Report_TD_EN_Driving-Offence_Points_System.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_TD_TC_違例駕駛記分制度.pdf,,DI,主動調查,https://drive.google.com/file/d/1Ze858KZsh46ho-rnK85WSxNQp9HAXhA2/view?usp=drivesdk,https://drive.google.com/file/d/1Cpw_F-7-7tE-kZ8I8pwxYqvwEaHYACKJ/view?usp=drivesdk,
2010/11,,Issue No. 1 of Reporting Year 2010/11,二○一○/一一報告年度第一期,二○一○/一一報告年度第一期,"TD, GPA, FEHD, HKPF, FSD, BD",,2010-05-13,ofomb.ombudsman.hk/abc/files/HKOmbudsman_OmbudsNews_No._1_2010_11_EN_Issue_No._1_of_Reporting_Year_2010_11.pdf,www.ombudsman.gov.hk/tc/ombudsnews/申訴專員公署_申報_No._1_2010_11_TC_二○一○_一一報告年度第一期.pdf,www.ombudsman.gov.hk/sc/ombudsnews/申诉专员公署_申报_No._1_2010_11_SC_二○一○_一一報告年度第一期.pdf,OmbudsNews,,https://drive.google.com/file/d/1fPP2WTtKIPNzHffPKG356XRuDiucK5yX/view?usp=drivesdk,https://drive.google.com/file/d/1_ZBsYZlT6L4HD6jCSrD12Oavv1hJk_8R/view?usp=drivesdk,https://drive.google.com/file/d/1IqilnXuBDckrpV3A-3DKyjQYiKi1Xd5G/view?usp=drivesdk
2010/11,,Complaint about Illegal Parking of Bicycles at a Public Transport Interchange,有關公共運輸交匯處違例停泊單車的投訴,,"TD, HAD, GPA, FEHD, HKPF",,2010-05-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_Summary_TD_EN_Complaint_about_Illegal_Parking_of_Bicycles_at_a_Public_Transport_Interchange.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_摘要_TD_TC_有關公共運輸交匯處違例停泊單車的投訴.pdf,,Complaint,,https://drive.google.com/file/d/1fDjKJmhFyFffJhjGk7eJvIsDO115vLeg/view?usp=drivesdk,https://drive.google.com/file/d/14w3eScYXwF0NVqjSpBw5nkOxCtPtuEWj/view?usp=drivesdk,
2010/11,OMB/DI/190,Fire Safety Regulatory Measures,消防安全規管措施,,"FSD,FEHD,BD",2009-06,2010-05-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_190_Full Report_FSD_EN_Fire_Safety_Regulatory_Measures.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_TC_消防安全規管措施.pdf,,DI,主動調查,https://drive.google.com/file/d/1RO2INtXLwuHSvDJtAjhEKDY-NTzjvewL/view?usp=drivesdk,https://drive.google.com/file/d/1G6QB9XQXHV75iHdtaWSfb2Dz_hz7Q1Z6/view?usp=drivesdk,
2009/10,,22nd Annual Report,,,,,2010-03-31,www.ombudsman.hk/wp-content/uploads/2022/07/HKOmbudsman_Annual Report_EN_22nd_Annual_Report.pdf,,,AR,,https://drive.google.com/file/d/1fys8b7pQHwDKeOFMYhP0skXkVaT1pCqE/view?usp=drivesdk,,
2009/10,,,推行《公開資料守則》的成效及核實醫療服務資格的主動調查,,"CMAB,DH,FHB,HA,HAB,HD,ImmD,LD,SB,SWD",2009-05,2010-01-28,,www.ombudsman.gov.hk/sc/ombudsnews/申诉专员公署_主动调查_摘要_SC_有关政制及内地事务局推行《公开资料守则》的成效及有关医院管理局及卫生署如何核实使用政府资助的医疗服务的资格的主动调查.pdf,,DI,主动调查,,https://drive.google.com/file/d/1_rQ_E7EXXDOd1AhWcfF8j44D-uO2DCrF/view?usp=drivesdk,
2009/10,OMB/DI/170,Checking of Eligibility for Subsidised Medical Services,當局如何核實使用政府資助的醫療服務的資格,,"HA,DH,FHB,ImmD,SB,LD,HD,SWD",2009-05,2010-01-02,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_170_Full Report_HA,DH_EN_Checking_of_Eligibility_for_Subsidised_Medical_Services.pdf",ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_FHB_TC_當局如何核實使用政府資助的醫療服務的資格.pdf,,DI,主動調查,https://drive.google.com/file/d/1ThxCLXUJXBgjANXB7ATWLfT7_6W1mDyO/view?usp=drivesdk,https://drive.google.com/file/d/1Ugkc7V4Sd11xyHR3Y05aui9WMPG4Xk9n/view?usp=drivesdk,
2009/10,OMB/DI/189,Effectiveness of Administration of Code on Access to Information,政府推行《公開資料守則》的成效,,"CMAB,HAB",2009-02-26,2010-01-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_189_Full Report_CMAB_EN_Effectiveness_of_Administration_of_Code_on_Access_to_Information.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_CMAB_TC_政府推行《公開資料守則》的成效.pdf,,DI,主動調查,https://drive.google.com/file/d/1SncOdcojZPUCaH9mYwWtjKmL5TOLMdjP/view?usp=drivesdk,https://drive.google.com/file/d/1vPyKuiI_eol-NTk1uDIo4AN2VPr3JjlY/view?usp=drivesdk,
2009/10,OMBCS/03/2009-10,,地政總署與土地註冊處業權登記問題及社會福利署審批傷殘津貼,,"LandsD,SWD,DH,HA",,2009-10-29,,www.ombudsman.gov.hk/tc/ombudsnews/申訴專員公署_摘要_TC_地政總署與土地註冊處業權登記問題及社會福利署審批傷殘津貼.pdf,,DI,主動調查,,https://drive.google.com/file/d/1GciZtuqU5ceOJyKbF_m-DTBTu-LzjtX2/view?usp=drivesdk,
2009/10,OMB/DI/167,Granting of Disability Allowance and Processing of Appeals by Social Welfare Department,社會福利署如何審批傷殘津貼及處理上訴個案,,"SWD,DH,HA",2008-11-20,2009-10-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_167_Full Report_SWD_EN_Granting_of_Disability_Allowance_and_Processing_of_Appeals_by_Social_Welfare_Department.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_SWD_TC_社會福利署如何審批傷殘津貼及處理上訴個案.pdf,,DI,主動調查,https://drive.google.com/file/d/1GsQruIL5UTexe0gftaigCwRn5mIXtbv4/view?usp=drivesdk,https://drive.google.com/file/d/1Va19r9_etuBcmP8sHIVJEu3EQArtwBpL/view?usp=drivesdk,
2009/10,,,對地政總署及土地註冊處的投訴,对地政总署及土地注册处的投诉,"LandsD,HAD",,2009-10-01,,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_摘要_LandsD_TC_對地政總署及土地註冊處的投訴.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_摘要_LandsD_SC_对地政总署及土地注册处的投诉.pdf,Complaint,,,https://drive.google.com/file/d/1lUwXFh6ozbuA-d-FyEcKY05w2aTj2f8f/view?usp=drivesdk,https://drive.google.com/file/d/1V_00LtQZzWkIuyrPtBaDI0ipmqnAr-zc/view?usp=drivesdk
2009/10,,Granting of Disability Allowance and Processing of Appeals by Social Welfare Department,,,"SWD,DH,HA",,2009-10-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_SWD_EN_Granting_of_Disability_Allowance_and_Processing_of_Appeals_by_Social_Welfare_Department.pdf,,,DI,,https://drive.google.com/file/d/1kz3cXJHqTcJmZBaSuCVvQH-CIG6UJThI/view?usp=drivesdk,,
2009/10,,,有關升降機安全的規管制度及房屋署處理涉及索償投訴的主動調查,,"EMSD,HD",2009-01-15,2009-08-27,,www.ombudsman.gov.hk/sc/ombudsnews/申訴專員公署_主動調查_摘要_TC_有關升降機安全的規管制度及房屋署處理涉及索償投訴的主動調查.pdf,,DI,主動調查,,https://drive.google.com/file/d/1vpLUgPBMB7wsKHQJfvRXDueyG9y8x8ci/view?usp=drivesdk,
2009/10,OMB/DI/188,Regulatory System of Lifts,機電工程署對升降機安全的規管制度,,EMSD,2009-01-15,2009-08-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_188_Full Report_EMSD_EN_Regulatory_System_of_Lifts.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_EMSD_TC_機電工程署對升降機安全的規管制度.pdf,,DI,主動調查,https://drive.google.com/file/d/1bC6u38l_WC6_z0hKGPmnKEdE-dYB3eW3/view?usp=drivesdk,https://drive.google.com/file/d/17dh7vpOyAGzeCXAZMj_MlziZi_I_hUka/view?usp=drivesdk,
2009/10,,,房屋署如何處理涉及索償的投訴,,HD,,2009-08,,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_HD_TC_房屋署如何處理涉及索償的投訴.pdf,,DI,主動調查,,https://drive.google.com/file/d/1pYTRN5-tHKmeok7Y7aJioEeiVodvgg6I/view?usp=drivesdk,
2009/10,,,二○○九/一○報告年度第一期,,"AFCD,EU_HK,FEHD,FSD",2009-06-02,2009-06-02,,www.ombudsman.gov.hk/tc/ombudsnews/申訴專員公署_申報_2009_10_TC_二○○九_一○報告年度第一期.pdf,,OmbudsNews,,,https://drive.google.com/file/d/1JEF00gT1JXHI-uxko50T8x7owG3qEywc/view?usp=drivesdk,
2009/10,OMB/DI/182,System for Development of Question Papers in Public Examinations,公開考試試卷的編製,,EDB,2008,2009-06-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_182_EN_System_for_Development_of_Question_Papers_in_Public_Examinations.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_TC_公開考試試卷的編製.pdf,,DI,主動調查,https://drive.google.com/file/d/1Qyx8LC1SfnZX_EapYKWfuitYfEwDL_Nl/view?usp=drivesdk,https://drive.google.com/file/d/1Zm0_Pg7SvishxptMHii7aZesyMuxzuqF/view?usp=drivesdk,
2009/10,,,有關漁農自然護理署及效率促進組誤把報失狗隻人道毀滅的投訴,有关渔农自然护理署及效率促进组误把报失狗只人道毁灭的投诉,"AFCD,1823",,2009-06,,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_摘要_AFCD_TC_有關漁農自然護理署及效率促進組誤把報失狗隻人道毀滅的投訴.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_摘要_AFCD_SC_有关渔农自然护理署及效率促进组误把报失狗只人道毁灭的投诉.pdf,Complaint,,,https://drive.google.com/file/d/1qP8Hu9VM9VWykRwSdWffaRCnj97mK_r1/view?usp=drivesdk,https://drive.google.com/file/d/1T4LBXQNEVWEaPF9axhWCDNG9b4qPQ1Lj/view?usp=drivesdk
2008/09,,,第二十一期年報,,,,2009-05-15,,www.ombudsman.gov.hk/tc/annual/申訴專員公署_年報_全文_TC_第二十一期年報.pdf,,AR,,,https://drive.google.com/file/d/1M9gZ3jjxHYWqP8cI6-o1QuzUqJxZ1i_x/view?usp=drivesdk,
2008/09,,Support Services for Students with Specific Learning Difficulties; Free Admission Scheme for Leisure Facilities,,有关政府当局为有特殊学习困难的学生所提供的支持服务及免费使用康乐设施计划的安排,"EDB,LCSD",,2009-03-26,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_EN_Support_Services_for_Students_with_Specific_Learning_Difficulties;_Free_Admission_Scheme_for_Leisure_Facilities.pdf,,www.ombudsman.gov.hk/sc/ombudsnews/申诉专员公署_主动调查_摘要_SC_有关政府当局为有特殊学习困难的学生所提供的支持服务及免费使用康乐设施计划的安排.pdf,DI,主動調查,https://drive.google.com/file/d/1yGW6QwQ5G9Ao7L-lYPRDy7B2tHkMFvyU/view?usp=drivesdk,,https://drive.google.com/file/d/1-jDvx04YV5JmNNJZMY2PWAjijHbbaCdX/view?usp=drivesdk
2008/09,,,於二零零八年七月至九月期間推行的「免費使用康樂設施計劃」的安排,,LCSD,,2009-03-02,,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_LCSD_TC_於二零零八年七月至九月期間推行的「免費使用康樂設施計劃」的安排.pdf,,DI,主動調查,,https://drive.google.com/file/d/1s_zVNlo_pt3H8G5MVa5Ufq2av1ZJEOgY/view?usp=drivesdk,
2008/09,,Free Admission Scheme for Leisure Facilities from July to September 2008,,,LCSD,,2009-03-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_LCSD_EN_Free_Admission_Scheme_for_Leisure_Facilities_from_July_to_September_2008.pdf,,,DI,,https://drive.google.com/file/d/15Hm4MEua52cSmmlSB35IA-HiGTyZKpkX/view?usp=drivesdk,,
2008/09,,,政府當局為有特殊學習困難的學生所提供的支援服務,,EDB,2005,2009-03-01,,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_EDB_TC_政府當局為有特殊學習困難的學生所提供的支援服務.pdf,,DI,主動調查,,https://drive.google.com/file/d/1rX8lEKWDjsueMKdDGliXAoigT6zxf35Y/view?usp=drivesdk,
2008/09,OMB/DI/186,Free Admission Scheme for Leisure Facilities from July to September 2008,,,LCSD,,2009-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_186_Full Report_LCSD_EN_Free_Admission_Scheme_for_Leisure_Facilities_from_July_to_September_2008.pdf,,,DI,,https://drive.google.com/file/d/10PTV6jnS5jb2_UANa--8471b0TJutsd2/view?usp=drivesdk,,
2008/09,,Prevention of Abuse of Special Grants under the CSSA Scheme,防止綜援計劃特別津貼遭濫用的機制,,"SWD,HD",,2008-12-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_SWD_EN_Prevention_of_Abuse_of_Special_Grants_under_the_CSSA_Scheme.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_SWD_TC_防止綜援計劃特別津貼遭濫用的機制.pdf,,DI,主動調查,https://drive.google.com/file/d/1fzkcLudXqsCvoGofOzCIZnpa8x-PKmSr/view?usp=drivesdk,https://drive.google.com/file/d/1nxfjUl4fBFJPSvr5ioCaBwr9S8Sj3AAv/view?usp=drivesdk,
2008/09,,Control of Roadside Banners,政府當局對路旁宣傳橫額的規管,,"LandsD,HAD",,2008-12-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_LandsD_EN_Control_of_Roadside_Banners.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_LandsD_TC_政府當局對路旁宣傳橫額的規管.pdf,,DI,主動調查,https://drive.google.com/file/d/16oSq5doJP9zHryEdSPAByzaH4xvQ3lgI/view?usp=drivesdk,https://drive.google.com/file/d/1LknnZvE2sy1sbOuDPCAXtvjW3Q507gj6/view?usp=drivesdk,
2008/09,OMB/DI/163,Government Measures for Street Management,政府當局的街道管理措施,,"FEHD,HAD,LandsD,TD,HKPF",2007-11-01,2008-12-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_163_Full Report_EN_Government_Measures_for_Street_Management.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_主動調查_摘要_TC_政府當局的街道管理措施.pdf,,DI,主動調查,https://drive.google.com/file/d/1UbUv5Y8q3Ntfd7gtDWQRP8zzCKpRYOdA/view?usp=drivesdk,https://drive.google.com/file/d/1qFHjVFPNo9zSNBluffpV0_qFEBmr3OKl/view?usp=drivesdk,
2008/09,,Issue No. 1 of Reporting Year 2008/09,二○○八/○九報告年度第一期,,"AFCD,AW,BD,CEDD,DH,DSD,EMSD,EPD,EU_HK,FEHD,HAB,HyD,LD,LCSD,MD,OGCIO,PO,RC,RVD,SWD,TD",2007-06-20,2008-06-26,ofomb.ombudsman.hk/abc/files/HKOmbudsman_OmbudsNews_1_2008_09_EN_Issue_No._1_of_Reporting_Year_2008_09.pdf,www.ombudsman.gov.hk/tc/ombudsnews/申訴專員公署_申報_1_2008_09_TC_二○○八_○九報告年度第一期.pdf,,OmbudsNews,,https://drive.google.com/file/d/1t-qZ3ve8meO5oxwuUdEfdvLxxkLl5fKm/view?usp=drivesdk,https://drive.google.com/file/d/1T8Pn1XppEQiEK9GjsvpmVj-jlWtdtOMU/view?usp=drivesdk,
2008/09,,,投訴香港考試及評核局有關高級程度會考英語運用科的評卷,,,2008-05-16,2008-06,,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_摘要_TC_投訴香港考試及評核局有關高級程度會考英語運用科的評卷.pdf,,Complaint,,,https://drive.google.com/file/d/1BRv9ehUapGKATYX8zEwE2DGWtd5KT90F/view?usp=drivesdk,
2007/08,,,第二十期年報撮要,第二十期年报撮要,,,2008-06,,www.ombudsman.gov.hk/tc/annual/申訴專員公署_年報_OMB_AR_2008_摘要_TC_第二十期年報撮要.pdf,www.ombudsman.gov.hk/sc/annual/申诉专员公署_年报_OMB_AR_2008_摘要_SC_第二十期年报撮要.pdf,AR,,,https://drive.google.com/file/d/1Uxidz4Lrpt79NHMwWtaWzpvA6Cq26kU7/view?usp=drivesdk,https://drive.google.com/file/d/1EX_QfxdlfjnESEGpE0809NeR1KGvmxf0/view?usp=drivesdk
2007/08,Issue No. 4 of Reporting Year 2007/08,"Handling of Water Seepage Complaints by the Food and Environmental Hygiene Department, Buildings Department and Water Supplies Department",有關滲水投訴的處理,,"FEHD,BD,WSD",2007-07-05,2008-04-10,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_EN_Handling_of_Water_Seepage_Complaints_by_the_Food_and_Environmental_Hygiene_Department,_Buildings_Department_and_Water_Supplies_Department.pdf",ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_摘要_TC_有關滲水投訴的處理.pdf,,DI,直接調查,https://drive.google.com/file/d/1sB5nH71PpUmcWgurthPI5NKOWYDff_r9/view?usp=drivesdk,https://drive.google.com/file/d/1O-7zto4QMtCt3dSwXOINd5J2GPe3WLSe/view?usp=drivesdk,
2007/08,OMBCS/04/0708,,食物環境衞生署、屋宇署及水務署處理滲水投訴,,"FEHD,BD,WSD",2007-07-05,2008-04-10,,www.ombudsman.gov.hk/sc/ombudsnews/申訴專員公署_直接調查_OMBCS_04_0708_摘要_FEHD_TC_食物環境衞生署、屋宇署及水務署處理滲水投訴.pdf,,DI,直接調查,,https://drive.google.com/file/d/1nb8DWfYjnb406DLZBWBD0ZHdFJJD3hBc/view?usp=drivesdk,
2007/08,,,有關水務署多收水費的指稱,,WSD,,2008-03-01,,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_摘要_WSD_TC_有關水務署多收水費的指稱.pdf,,DI,直接調查,,https://drive.google.com/file/d/1-pOcNcRRWXlIO8c6cL64v_M80woxVBdA/view?usp=drivesdk,
2007/08,OMB/DI/126,Handling of Water Seepage Complaints,,,"FEHD,BD,WSD",2007-07-05,2008-03,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_DI_126_Full Report_EN_Handling_of_Water_Seepage_Complaints.pdf,,,DI,,https://drive.google.com/file/d/1qiZtbwu9bSNRzgktUfD_CW-_DlHlNKS9/view?usp=drivesdk,,
2007/08,OMB/DI/168,Special Examination Arrangements for Students with Specific Learning Difficulties,教育局及香港考試及評核局為有特殊學習困難學生提供考試特別安排,,EDB,2007-04-19,2008-02-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Summary_EDB_EN_Special_Examination_Arrangements_for_Students_with_Specific_Learning_Difficulties.pdf,www.ombudsman.gov.hk/tc/ombudsnews/申訴專員公署_直接調查_OMB_DI_168_摘要_EDB_TC_教育局及香港考試及評核局為有特殊學習困難學生提供考試特別安排.pdf,,DI,直接調查,https://drive.google.com/file/d/1hf6olZA9RMLVr0PMgFBaOv11afJgWvQo/view?usp=drivesdk,https://drive.google.com/file/d/1qipKZ6vJdtWJlOVc5QXYbNEDv0AUTqFJ/view?usp=drivesdk,
2007/08,OMB/DI/156,Mechanism for Handling Conflict of Interests in Organisations Subvented by Leisure and Cultural Services Department,康樂及文化事務署處理受資助機構涉及利益衝突的機制,,"LCSD,HAB,ICAC",2007-02-05,2007-11-12,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_LCSD_EN_Mechanism_for_Handling_Conflict_of_Interests_in_Organisations_Subvented_by_Leisure_and_Cultural_Services_Department.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_DI_156_摘要_LCSD_TC_康樂及文化事務署處理受資助機構涉及利益衝突的機制.pdf,,DI,,https://drive.google.com/file/d/1korAYYlQ_-t4NqDz2ar0HaTXpnYsmS0i/view?usp=drivesdk,https://drive.google.com/file/d/12IXBYsw8T4BbdZOhBwxjAR9maILeBqDW/view?usp=drivesdk,
2007/08,,Inadequate disclosure to Home Ownership Scheme purchasers on slope maintenance responsibility,沒有清楚提示居屋買家須負責保養一幅斜坡,没有清楚提示居屋买家须负责保养一幅斜坡,"HA,LandsD",,2007-11-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_Summary_HA_EN_Inadequate_disclosure_to_Home_Ownership_Scheme_purchasers_on_slope_maintenance_responsibility.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_摘要_HD_TC_沒有清楚提示居屋買家須負責保養一幅斜坡.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_摘要_HA_SC_没有清楚提示居屋买家须负责保养一幅斜坡.pdf,Complaint,,https://drive.google.com/file/d/1R3Ks648eK0HdUe3G41M6VgS6QpEFEQpG/view?usp=drivesdk,https://drive.google.com/file/d/1gSR3yQtfajwgvOUGBd-jAzR9ygtBYNZo/view?usp=drivesdk,https://drive.google.com/file/d/1-He8aWiv-OC5DtVkZ8mEsQhkYqdJYXeA/view?usp=drivesdk
